SimulationID,Condition,BossWin,TotalDmgDealt,TotalDmgReceived,Turns,ItemsUsed,HealsUsed,RevivesUsed
teamGvariableSlot_metrics_14,AGL_UI_no_adv,0,43486134.0,1013119.0,9,2,1,0
teamGvariableSlot_metrics_15,AGL_UI_no_adv,1,44217310.0,442636.0,5,2,1,0
teamGvariableSlot_metrics_16,AGL_UI_no_adv,0,42259107.0,837662.0,8,2,1,0
teamGvariableSlot_metrics_17,AGL_UI_no_adv,0,34779427.0,608517.0,6,2,0,0
teamGvariableSlot_metrics_18,AGL_UI_no_adv,0,14877556.0,521278.0,5,2,0,0
teamGvariableSlot_metrics_19,AGL_UI_no_adv,0,34966879.0,864857.0,8,2,1,0
teamGvariableSlot_metrics_2,AGL_UI_no_adv,1,44383788.0,682642.0,7,2,1,0
teamGvariableSlot_metrics_20,AGL_UI_no_adv,0,40674076.0,894067.0,8,2,0,1
teamGvariableSlot_metrics_21,AGL_UI_no_adv,0,35412060.0,463721.0,7,2,0,0
teamGvariableSlot_metrics_22,AGL_UI_no_adv,1,46698153.0,357804.0,9,2,0,0
teamGvariableSlot_metrics_23,AGL_UI_no_adv,1,45800920.0,888255.0,9,2,1,1
teamGvariableSlot_metrics_24,AGL_UI_no_adv,1,45950496.0,605036.0,9,2,1,0
teamGvariableSlot_metrics_25,AGL_UI_no_adv,0,41970677.0,500338.0,8,2,0,0
teamGvariableSlot_metrics_26,AGL_UI_no_adv,1,45156821.0,707539.0,9,2,0,1
teamGvariableSlot_metrics_27,AGL_UI_no_adv,1,43924300.0,529303.0,9,2,0,1
teamGvariableSlot_metrics_28,AGL_UI_no_adv,0,28560496.0,740920.0,5,2,0,0
teamGvariableSlot_metrics_29,AGL_UI_no_adv,1,45175874.0,747417.0,8,2,1,0
teamGvariableSlot_metrics_3,AGL_UI_no_adv,1,43595522.0,785131.0,7,2,1,0
teamGvariableSlot_metrics_30,AGL_UI_no_adv,1,45075668.0,202743.0,7,2,0,0
teamGvariableSlot_metrics_31,AGL_UI_no_adv,1,43908415.0,663457.0,9,2,0,1
teamGvariableSlot_metrics_32,AGL_UI_no_adv,1,45675897.0,650305.0,9,2,0,1
teamGvariableSlot_metrics_33,AGL_UI_no_adv,1,45985331.0,705534.0,8,2,1,0
teamGvariableSlot_metrics_34,AGL_UI_no_adv,1,44420459.0,812754.0,9,2,0,1
teamGvariableSlot_metrics_35,AGL_UI_no_adv,0,23047610.0,489159.0,5,2,0,0
teamGvariableSlot_metrics_36,AGL_UI_no_adv,0,26842370.0,492330.0,5,2,0,0
teamGvariableSlot_metrics_37,AGL_UI_no_adv,1,43640191.0,319303.0,7,2,0,0
teamGvariableSlot_metrics_38,AGL_UI_no_adv,0,36394704.0,460716.0,7,2,0,0
teamGvariableSlot_metrics_39,AGL_UI_no_adv,0,43258577.0,789348.0,8,2,0,1
teamGvariableSlot_metrics_4,AGL_UI_no_adv,1,46436431.0,755267.0,9,2,0,1
teamGvariableSlot_metrics_40,AGL_UI_no_adv,1,44683308.0,881290.0,10,2,1,1
teamGvariableSlot_metrics_41,AGL_UI_no_adv,1,43596917.0,364958.0,9,2,0,0
teamGvariableSlot_metrics_42,AGL_UI_no_adv,1,45960813.0,666664.0,9,2,1,0
teamGvariableSlot_metrics_43,AGL_UI_no_adv,1,46119341.0,547478.0,9,2,1,0
teamGvariableSlot_metrics_44,AGL_UI_no_adv,1,45617062.0,758464.0,9,2,1,1
teamGvariableSlot_metrics_45,AGL_UI_no_adv,1,46084139.0,515096.0,9,2,0,1
teamGvariableSlot_metrics_46,AGL_UI_no_adv,1,46024833.0,348304.0,8,2,0,0
teamGvariableSlot_metrics_47,AGL_UI_no_adv,1,44027618.0,305932.0,8,2,0,0
teamGvariableSlot_metrics_48,AGL_UI_no_adv,0,34245841.0,859152.0,8,2,1,0
teamGvariableSlot_metrics_49,AGL_UI_no_adv,1,45366691.0,711141.0,9,2,1,0
teamGvariableSlot_metrics_5,AGL_UI_no_adv,1,44672515.0,709715.0,10,2,1,0
teamGvariableSlot_metrics_50,AGL_UI_no_adv,0,34603044.0,868369.0,7,2,1,0
teamGvariableSlot_metrics_51,AGL_UI_no_adv,0,22052744.0,497622.0,5,2,0,0
teamGvariableSlot_metrics_52,AGL_UI_no_adv,1,44092999.0,490223.0,9,2,1,0
teamGvariableSlot_metrics_53,AGL_UI_no_adv,1,43578975.0,493348.0,7,2,1,0
teamGvariableSlot_metrics_54,AGL_UI_no_adv,1,43514812.0,603938.0,9,2,1,0
teamGvariableSlot_metrics_55,AGL_UI_no_adv,0,35606922.0,945222.0,8,2,1,0
teamGvariableSlot_metrics_56,AGL_UI_no_adv,0,36074642.0,1017075.0,8,2,1,0
teamGvariableSlot_metrics_57,AGL_UI_no_adv,0,7320366.0,468272.0,3,2,0,0
teamGvariableSlot_metrics_58,AGL_UI_no_adv,0,22487281.0,462472.0,5,2,0,0
teamGvariableSlot_metrics_59,AGL_UI_no_adv,0,25299486.0,505022.0,5,2,0,0
teamGvariableSlot_metrics_6,AGL_UI_no_adv,1,45858031.0,784825.0,9,2,1,0
teamGvariableSlot_metrics_60,AGL_UI_no_adv,0,28971235.0,495891.0,5,2,0,0
teamGvariableSlot_metrics_61,AGL_UI_no_adv,1,44311227.0,610874.0,10,2,1,0
teamGvariableSlot_metrics_62,AGL_UI_no_adv,0,36122653.0,896017.0,7,2,1,0
teamGvariableSlot_metrics_63,AGL_UI_no_adv,1,45997486.0,679486.0,8,2,1,0
teamGvariableSlot_metrics_64,AGL_UI_no_adv,1,44964531.0,757239.0,8,2,1,0
teamGvariableSlot_metrics_65,AGL_UI_no_adv,0,26735818.0,459664.0,5,2,0,0
teamGvariableSlot_metrics_66,AGL_UI_no_adv,1,43747221.0,557746.0,8,2,1,0
teamGvariableSlot_metrics_67,AGL_UI_no_adv,0,23501270.0,479743.0,6,2,0,0
teamGvariableSlot_metrics_68,AGL_UI_no_adv,1,43828420.0,532978.0,8,2,1,0
teamGvariableSlot_metrics_69,AGL_UI_no_adv,0,27554300.0,484855.0,5,2,0,0
teamGvariableSlot_metrics_7,AGL_UI_no_adv,0,19855171.0,583977.0,6,2,0,0
teamGvariableSlot_metrics_70,AGL_UI_no_adv,0,30799501.0,1179293.0,7,2,0,1
teamGvariableSlot_metrics_71,AGL_UI_no_adv,1,44825131.0,514194.0,8,2,1,0
teamGvariableSlot_metrics_72,AGL_UI_no_adv,1,45943648.0,958912.0,11,2,1,1
teamGvariableSlot_metrics_73,AGL_UI_no_adv,0,37698262.0,818908.0,8,2,1,0
teamGvariableSlot_metrics_74,AGL_UI_no_adv,1,43825859.0,600829.0,9,2,1,0
teamGvariableSlot_metrics_75,AGL_UI_no_adv,0,37178716.0,883435.0,8,2,0,1
teamGvariableSlot_metrics_76,AGL_UI_no_adv,0,18311202.0,728013.0,5,2,0,0
teamGvariableSlot_metrics_77,AGL_UI_no_adv,1,44378172.0,534449.0,9,2,1,0
teamGvariableSlot_metrics_78,AGL_UI_no_adv,1,44629999.0,525131.0,8,2,1,0
teamGvariableSlot_metrics_79,AGL_UI_no_adv,1,44357153.0,817402.0,8,2,1,0
teamGvariableSlot_metrics_8,AGL_UI_no_adv,1,44600247.0,693514.0,8,2,1,0
teamGvariableSlot_metrics_80,AGL_UI_no_adv,0,17071828.0,470535.0,5,2,0,0
teamGvariableSlot_metrics_81,AGL_UI_no_adv,0,22838505.0,478516.0,5,2,0,0
teamGvariableSlot_metrics_82,AGL_UI_no_adv,1,43696608.0,348634.0,8,2,0,0
teamGvariableSlot_metrics_83,AGL_UI_no_adv,1,44926854.0,626789.0,8,2,1,0
teamGvariableSlot_metrics_84,AGL_UI_no_adv,0,36233805.0,898713.0,9,2,0,1
teamGvariableSlot_metrics_85,AGL_UI_no_adv,1,44101376.0,947440.0,10,2,1,1
teamGvariableSlot_metrics_86,AGL_UI_no_adv,0,23076140.0,519259.0,6,2,0,0
teamGvariableSlot_metrics_87,AGL_UI_no_adv,0,36500190.0,595635.0,6,2,0,0
teamGvariableSlot_metrics_88,AGL_UI_no_adv,1,44858437.0,252322.0,9,2,0,0
teamGvariableSlot_metrics_89,AGL_UI_no_adv,0,24311272.0,459079.0,6,2,0,0
teamGvariableSlot_metrics_9,AGL_UI_no_adv,0,36953527.0,485806.0,8,2,0,0
teamGvariableSlot_metrics_90,AGL_UI_no_adv,0,22226219.0,528629.0,5,2,0,0
teamGvariableSlot_metrics_91,AGL_UI_no_adv,1,43656099.0,1089627.0,9,2,1,1
teamGvariableSlot_metrics_92,AGL_UI_no_adv,0,23856798.0,485184.0,6,2,0,0
teamGvariableSlot_metrics_93,AGL_UI_no_adv,0,43088924.0,1260005.0,9,2,0,1
teamGvariableSlot_metrics_94,AGL_UI_no_adv,1,44919514.0,722012.0,8,2,1,0
teamGvariableSlot_metrics_95,AGL_UI_no_adv,0,23858590.0,474482.0,5,2,0,0
teamGvariableSlot_metrics_96,AGL_UI_no_adv,0,22124629.0,817884.0,5,2,0,0
teamGvariableSlot_metrics_97,AGL_UI_no_adv,1,45026810.0,680134.0,7,2,1,0
teamGvariableSlot_metrics_98,AGL_UI_no_adv,0,42654229.0,849574.0,9,2,1,0
teamGvariableSlot_metrics_99,AGL_UI_no_adv,1,45891822.0,605254.0,10,2,0,1
teamGvariableSlotTypeAdvantage_metrics,AGL_UI_adv,1,45019024.0,641303.0,8,2,1,0
teamGvariableSlotTypeAdvantage_metrics_10,AGL_UI_adv,1,45821901.0,329473.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_100,AGL_UI_adv,1,43505967.0,371357.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_11,AGL_UI_adv,1,43774942.0,476404.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_12,AGL_UI_adv,1,45295476.0,369133.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_13,AGL_UI_adv,1,44985394.0,319628.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_14,AGL_UI_adv,1,45479191.0,736114.0,10,2,0,1
teamGvariableSlotTypeAdvantage_metrics_15,AGL_UI_adv,1,43552623.0,188975.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_16,AGL_UI_adv,0,33262887.0,468481.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_17,AGL_UI_adv,0,25365317.0,488542.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_18,AGL_UI_adv,0,16051384.0,521278.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_19,AGL_UI_adv,1,45355481.0,476214.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_2,AGL_UI_adv,1,43990780.0,677694.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_20,AGL_UI_adv,1,44157036.0,250325.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_21,AGL_UI_adv,1,46027685.0,740088.0,8,2,1,0
teamGvariableSlotTypeAdvantage_metrics_22,AGL_UI_adv,1,43656304.0,222956.0,8,2,0,0
teamGvariableSlotTypeAdvantage_metrics_23,AGL_UI_adv,1,44232712.0,268270.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_24,AGL_UI_adv,1,44726416.0,278639.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_25,AGL_UI_adv,1,44295275.0,393129.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_26,AGL_UI_adv,0,22992314.0,457076.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_27,AGL_UI_adv,1,44566040.0,335404.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_28,AGL_UI_adv,1,43635055.0,435565.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_29,AGL_UI_adv,1,43952133.0,409200.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_3,AGL_UI_adv,1,43658350.0,431236.0,6,2,1,0
teamGvariableSlotTypeAdvantage_metrics_30,AGL_UI_adv,1,45620602.0,184815.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_31,AGL_UI_adv,1,44435097.0,596132.0,7,2,0,1
teamGvariableSlotTypeAdvantage_metrics_32,AGL_UI_adv,0,23814754.0,478625.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_33,AGL_UI_adv,1,44869720.0,383623.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_34,AGL_UI_adv,1,45054767.0,230125.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_35,AGL_UI_adv,0,23186429.0,489159.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_36,AGL_UI_adv,0,28768889.0,492330.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_37,AGL_UI_adv,1,45233115.0,232542.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_38,AGL_UI_adv,1,44560252.0,443357.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_39,AGL_UI_adv,1,44110328.0,385726.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_4,AGL_UI_adv,1,44781255.0,338858.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_40,AGL_UI_adv,1,43744564.0,621938.0,8,2,1,0
teamGvariableSlotTypeAdvantage_metrics_41,AGL_UI_adv,1,46979279.0,332034.0,8,2,0,0
teamGvariableSlotTypeAdvantage_metrics_42,AGL_UI_adv,1,44897097.0,490378.0,8,2,1,0
teamGvariableSlotTypeAdvantage_metrics_43,AGL_UI_adv,1,44787963.0,444278.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_44,AGL_UI_adv,1,45259230.0,399552.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_45,AGL_UI_adv,1,46245814.0,40166.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_46,AGL_UI_adv,1,46827904.0,348304.0,8,2,0,0
teamGvariableSlotTypeAdvantage_metrics_47,AGL_UI_adv,1,45485764.0,686321.0,9,2,1,0
teamGvariableSlotTypeAdvantage_metrics_48,AGL_UI_adv,1,44193620.0,604902.0,8,2,0,1
teamGvariableSlotTypeAdvantage_metrics_49,AGL_UI_adv,1,44914829.0,363180.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_5,AGL_UI_adv,1,46328996.0,314057.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_50,AGL_UI_adv,0,42731234.0,839279.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_51,AGL_UI_adv,0,30041911.0,497622.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_52,AGL_UI_adv,1,46626460.0,359039.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_53,AGL_UI_adv,1,44431506.0,400269.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_54,AGL_UI_adv,1,45498024.0,246036.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_55,AGL_UI_adv,1,44312652.0,859724.0,9,2,1,0
teamGvariableSlotTypeAdvantage_metrics_56,AGL_UI_adv,1,45939839.0,347730.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_57,AGL_UI_adv,1,43707907.0,623977.0,8,2,1,0
teamGvariableSlotTypeAdvantage_metrics_58,AGL_UI_adv,0,26877166.0,462472.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_59,AGL_UI_adv,1,44351053.0,456806.0,8,2,1,0
teamGvariableSlotTypeAdvantage_metrics_6,AGL_UI_adv,1,44210841.0,784502.0,8,2,1,0
teamGvariableSlotTypeAdvantage_metrics_60,AGL_UI_adv,0,28074486.0,606589.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_61,AGL_UI_adv,1,45772406.0,536937.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_62,AGL_UI_adv,1,44127888.0,317525.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_63,AGL_UI_adv,1,45776667.0,363622.0,8,2,0,0
teamGvariableSlotTypeAdvantage_metrics_64,AGL_UI_adv,1,44180955.0,557686.0,6,2,1,0
teamGvariableSlotTypeAdvantage_metrics_65,AGL_UI_adv,0,31813277.0,480959.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_66,AGL_UI_adv,1,44077192.0,539983.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_67,AGL_UI_adv,0,30761446.0,479743.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_68,AGL_UI_adv,1,44458066.0,312419.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_69,AGL_UI_adv,1,44261034.0,518979.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_7,AGL_UI_adv,0,26592608.0,489769.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_70,AGL_UI_adv,1,45235832.0,622309.0,7,2,0,1
teamGvariableSlotTypeAdvantage_metrics_71,AGL_UI_adv,1,43514121.0,357107.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_72,AGL_UI_adv,1,43707807.0,825158.0,9,2,1,0
teamGvariableSlotTypeAdvantage_metrics_73,AGL_UI_adv,1,46806228.0,672335.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_74,AGL_UI_adv,0,33202109.0,570728.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_75,AGL_UI_adv,0,32644195.0,476529.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_76,AGL_UI_adv,1,45952836.0,230390.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_77,AGL_UI_adv,1,45258087.0,534449.0,9,2,1,0
teamGvariableSlotTypeAdvantage_metrics_78,AGL_UI_adv,1,43750550.0,204849.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_79,AGL_UI_adv,1,44963628.0,404001.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_8,AGL_UI_adv,1,45235604.0,673494.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_80,AGL_UI_adv,1,44496825.0,585132.0,8,2,1,0
teamGvariableSlotTypeAdvantage_metrics_81,AGL_UI_adv,0,29364325.0,478516.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_82,AGL_UI_adv,1,43993485.0,269946.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_83,AGL_UI_adv,1,43778365.0,390172.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_84,AGL_UI_adv,1,44761267.0,331976.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_85,AGL_UI_adv,1,47641645.0,655693.0,9,2,0,1
teamGvariableSlotTypeAdvantage_metrics_86,AGL_UI_adv,0,27925406.0,519259.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_87,AGL_UI_adv,1,46714161.0,362089.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_88,AGL_UI_adv,1,44061519.0,223332.0,8,2,0,0
teamGvariableSlotTypeAdvantage_metrics_89,AGL_UI_adv,0,27412166.0,459079.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_9,AGL_UI_adv,1,45011602.0,206639.0,8,2,0,0
teamGvariableSlotTypeAdvantage_metrics_90,AGL_UI_adv,0,27165176.0,528629.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_91,AGL_UI_adv,1,44499270.0,299262.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_92,AGL_UI_adv,0,30736367.0,485184.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_93,AGL_UI_adv,0,34070298.0,463253.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_94,AGL_UI_adv,1,45457346.0,547638.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_95,AGL_UI_adv,0,30848375.0,474482.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_96,AGL_UI_adv,1,45927096.0,517445.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_97,AGL_UI_adv,1,45122336.0,348880.0,6,2,1,0
teamGvariableSlotTypeAdvantage_metrics_98,AGL_UI_adv,0,30260541.0,482987.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_99,AGL_UI_adv,1,43551513.0,381721.0,7,2,0,0
teamVvariableSlot_metrics,INT_Vegeta_no_adv,1,44762994.0,982717.0,10,2,0,1
teamVvariableSlot_metrics_10,INT_Vegeta_no_adv,0,41046498.0,1189573.0,9,2,0,1
teamVvariableSlot_metrics_100,INT_Vegeta_no_adv,1,46521220.0,995758.0,10,2,1,1
teamVvariableSlot_metrics_11,INT_Vegeta_no_adv,0,29643641.0,521860.0,7,2,0,0
teamVvariableSlot_metrics_12,INT_Vegeta_no_adv,0,31942381.0,460696.0,6,2,0,0
teamVvariableSlot_metrics_13,INT_Vegeta_no_adv,1,44501134.0,607171.0,10,2,0,1
teamVvariableSlot_metrics_14,INT_Vegeta_no_adv,0,30630283.0,575510.0,5,2,0,0
teamVvariableSlot_metrics_15,INT_Vegeta_no_adv,1,44617059.0,547303.0,8,2,1,0
teamVvariableSlot_metrics_16,INT_Vegeta_no_adv,1,45634462.0,597146.0,9,2,0,1
teamVvariableSlot_metrics_17,INT_Vegeta_no_adv,0,39070331.0,837416.0,8,2,1,0
teamVvariableSlot_metrics_18,INT_Vegeta_no_adv,1,43813106.0,983982.0,10,2,0,1
teamVvariableSlot_metrics_19,INT_Vegeta_no_adv,1,43739055.0,1036702.0,10,2,1,1
teamVvariableSlot_metrics_2,INT_Vegeta_no_adv,1,44332213.0,828864.0,8,2,1,0
teamVvariableSlot_metrics_20,INT_Vegeta_no_adv,1,43964035.0,340040.0,8,2,1,0
teamVvariableSlot_metrics_21,INT_Vegeta_no_adv,0,26099047.0,472538.0,5,2,0,0
teamVvariableSlot_metrics_22,INT_Vegeta_no_adv,0,26256583.0,570104.0,6,2,0,0
teamVvariableSlot_metrics_23,INT_Vegeta_no_adv,1,44031260.0,839223.0,8,2,0,1
teamVvariableSlot_metrics_24,INT_Vegeta_no_adv,0,27484234.0,499398.0,6,2,0,0
teamVvariableSlot_metrics_25,INT_Vegeta_no_adv,1,43847987.0,789137.0,8,2,0,1
teamVvariableSlot_metrics_26,INT_Vegeta_no_adv,1,43905569.0,371135.0,8,2,1,0
teamVvariableSlot_metrics_27,INT_Vegeta_no_adv,1,44022073.0,687203.0,9,2,1,1
teamVvariableSlot_metrics_28,INT_Vegeta_no_adv,1,44469496.0,580770.0,8,2,1,0
teamVvariableSlot_metrics_29,INT_Vegeta_no_adv,0,41220694.0,866152.0,9,2,1,0
teamVvariableSlot_metrics_3,INT_Vegeta_no_adv,0,31370047.0,471680.0,6,2,0,0
teamVvariableSlot_metrics_30,INT_Vegeta_no_adv,1,43860192.0,351086.0,7,2,0,0
teamVvariableSlot_metrics_31,INT_Vegeta_no_adv,0,21403574.0,469328.0,6,2,0,0
teamVvariableSlot_metrics_32,INT_Vegeta_no_adv,0,37774475.0,1014677.0,8,2,0,1
teamVvariableSlot_metrics_33,INT_Vegeta_no_adv,0,32344620.0,973263.0,8,2,0,1
teamVvariableSlot_metrics_34,INT_Vegeta_no_adv,0,26127843.0,492968.0,6,2,0,0
teamVvariableSlot_metrics_35,INT_Vegeta_no_adv,0,23043050.0,497991.0,5,2,0,0
teamVvariableSlot_metrics_36,INT_Vegeta_no_adv,1,43515106.0,932109.0,9,2,1,1
teamVvariableSlot_metrics_37,INT_Vegeta_no_adv,0,30052335.0,912807.0,8,2,1,0
teamVvariableSlot_metrics_38,INT_Vegeta_no_adv,1,45044261.0,468997.0,9,2,1,0
teamVvariableSlot_metrics_39,INT_Vegeta_no_adv,1,44716173.0,1042785.0,10,2,1,1
teamVvariableSlot_metrics_4,INT_Vegeta_no_adv,1,43905494.0,757745.0,9,2,0,1
teamVvariableSlot_metrics_40,INT_Vegeta_no_adv,0,20098237.0,478327.0,5,2,0,0
teamVvariableSlot_metrics_41,INT_Vegeta_no_adv,0,21365074.0,527551.0,6,2,0,0
teamVvariableSlot_metrics_42,INT_Vegeta_no_adv,1,43807015.0,810311.0,9,2,1,0
teamVvariableSlot_metrics_43,INT_Vegeta_no_adv,0,31730765.0,469902.0,6,2,0,0
teamVvariableSlot_metrics_44,INT_Vegeta_no_adv,1,45390301.0,772347.0,9,2,1,0
teamVvariableSlot_metrics_45,INT_Vegeta_no_adv,1,45351616.0,860047.0,10,2,0,1
teamVvariableSlot_metrics_46,INT_Vegeta_no_adv,1,44542828.0,1078013.0,10,2,1,1
teamVvariableSlot_metrics_47,INT_Vegeta_no_adv,0,25048703.0,547463.0,6,2,0,0
teamVvariableSlot_metrics_48,INT_Vegeta_no_adv,0,37221803.0,1256804.0,9,2,1,1
teamVvariableSlot_metrics_49,INT_Vegeta_no_adv,0,29400497.0,896519.0,6,2,1,0
teamVvariableSlot_metrics_5,INT_Vegeta_no_adv,0,16006313.0,474733.0,5,2,0,0
teamVvariableSlot_metrics_50,INT_Vegeta_no_adv,0,37186502.0,841977.0,7,2,1,0
teamVvariableSlot_metrics_51,INT_Vegeta_no_adv,1,43543981.0,417457.0,8,2,1,0
teamVvariableSlot_metrics_52,INT_Vegeta_no_adv,1,44564608.0,1291535.0,11,2,1,1
teamVvariableSlot_metrics_53,INT_Vegeta_no_adv,1,45171135.0,609372.0,7,2,0,1
teamVvariableSlot_metrics_54,INT_Vegeta_no_adv,0,24244099.0,541191.0,6,2,0,0
teamVvariableSlot_metrics_55,INT_Vegeta_no_adv,0,17257408.0,468830.0,5,2,0,0
teamVvariableSlot_metrics_56,INT_Vegeta_no_adv,1,43646595.0,974764.0,9,2,1,1
teamVvariableSlot_metrics_57,INT_Vegeta_no_adv,1,43844774.0,1285582.0,10,2,1,1
teamVvariableSlot_metrics_58,INT_Vegeta_no_adv,1,45182391.0,842349.0,9,2,0,1
teamVvariableSlot_metrics_59,INT_Vegeta_no_adv,0,24593773.0,660460.0,6,2,0,0
teamVvariableSlot_metrics_6,INT_Vegeta_no_adv,0,40529658.0,1209352.0,9,2,1,1
teamVvariableSlot_metrics_60,INT_Vegeta_no_adv,1,45791636.0,654239.0,8,2,1,0
teamVvariableSlot_metrics_61,INT_Vegeta_no_adv,0,36300034.0,1108837.0,8,2,0,1
teamVvariableSlot_metrics_62,INT_Vegeta_no_adv,1,44033069.0,624130.0,9,2,1,0
teamVvariableSlot_metrics_63,INT_Vegeta_no_adv,1,43742940.0,901642.0,9,2,0,1
teamVvariableSlot_metrics_64,INT_Vegeta_no_adv,0,23682749.0,501300.0,6,2,0,0
teamVvariableSlot_metrics_65,INT_Vegeta_no_adv,0,25528444.0,486566.0,5,2,0,0
teamVvariableSlot_metrics_66,INT_Vegeta_no_adv,1,44001972.0,647801.0,8,2,0,1
teamVvariableSlot_metrics_67,INT_Vegeta_no_adv,0,23372171.0,468179.0,6,2,0,0
teamVvariableSlot_metrics_68,INT_Vegeta_no_adv,0,33556871.0,1062329.0,7,2,0,1
teamVvariableSlot_metrics_69,INT_Vegeta_no_adv,1,44816923.0,772882.0,10,2,0,1
teamVvariableSlot_metrics_7,INT_Vegeta_no_adv,0,21112862.0,508232.0,5,2,0,0
teamVvariableSlot_metrics_70,INT_Vegeta_no_adv,0,38205119.0,1784594.0,9,2,1,1
teamVvariableSlot_metrics_71,INT_Vegeta_no_adv,1,45146335.0,547960.0,9,2,1,0
teamVvariableSlot_metrics_72,INT_Vegeta_no_adv,0,19507505.0,461337.0,5,2,0,0
teamVvariableSlot_metrics_73,INT_Vegeta_no_adv,0,19760621.0,645617.0,6,2,0,0
teamVvariableSlot_metrics_74,INT_Vegeta_no_adv,1,44833872.0,605265.0,8,2,1,0
teamVvariableSlot_metrics_75,INT_Vegeta_no_adv,0,41166210.0,1264971.0,10,2,1,1
