SimulationID,Condition,BossWin,TotalDmgDealt,TotalDmgReceived,Turns,ItemsUsed,HealsUsed,RevivesUsed
teamGvariableSlot_metrics_35,AGL_UI_no_adv,0,108463.0,0.0,5,2,0,0
teamGvariableSlot_metrics_36,AGL_UI_no_adv,0,1532574.0,0.0,5,2,0,0
teamGvariableSlot_metrics_37,AGL_UI_no_adv,1,7670018.0,103694.0,7,2,0,0
teamGvariableSlot_metrics_38,AGL_UI_no_adv,0,9446350.0,223.0,7,2,0,0
teamGvariableSlot_metrics_39,AGL_UI_no_adv,0,10329222.0,143805.0,8,2,0,1
teamGvariableSlot_metrics_4,AGL_UI_no_adv,1,9552663.0,282859.0,9,2,0,1
teamGvariableSlot_metrics_40,AGL_UI_no_adv,1,7964667.0,194184.0,10,2,1,1
teamGvariableSlot_metrics_41,AGL_UI_no_adv,1,7206285.0,0.0,9,2,0,0
teamGvariableSlot_metrics_42,AGL_UI_no_adv,1,5594164.0,47.0,9,2,1,0
teamGvariableSlot_metrics_43,AGL_UI_no_adv,1,12131847.0,103421.0,9,2,1,0
teamGvariableSlot_metrics_44,AGL_UI_no_adv,1,14148502.0,117076.0,9,2,1,1
teamGvariableSlot_metrics_45,AGL_UI_no_adv,1,11378496.0,55606.0,9,2,0,1
teamGvariableSlot_metrics_46,AGL_UI_no_adv,1,9545732.0,139.0,8,2,0,0
teamGvariableSlot_metrics_47,AGL_UI_no_adv,1,10101177.0,27005.0,8,2,0,0
teamGvariableSlot_metrics_48,AGL_UI_no_adv,0,9414085.0,140501.0,8,2,1,0
teamGvariableSlot_metrics_49,AGL_UI_no_adv,1,7100137.0,125.0,9,2,1,0
teamGvariableSlot_metrics_5,AGL_UI_no_adv,1,9675320.0,32442.0,10,2,1,0
teamGvariableSlot_metrics_50,AGL_UI_no_adv,0,6463236.0,30757.0,7,2,1,0
teamGvariableSlot_metrics_51,AGL_UI_no_adv,0,6391331.0,126.0,5,2,0,0
teamGvariableSlot_metrics_52,AGL_UI_no_adv,1,12512956.0,34136.0,9,2,1,0
teamGvariableSlot_metrics_53,AGL_UI_no_adv,1,9140821.0,5494.0,7,2,1,0
teamGvariableSlot_metrics_54,AGL_UI_no_adv,1,8331691.0,223251.0,9,2,1,0
teamGvariableSlot_metrics_55,AGL_UI_no_adv,0,1558924.0,101689.0,8,2,1,0
teamGvariableSlot_metrics_56,AGL_UI_no_adv,0,7536854.0,432649.0,8,2,1,0
teamGvariableSlot_metrics_57,AGL_UI_no_adv,0,3603702.0,290768.0,3,2,0,0
teamGvariableSlot_metrics_58,AGL_UI_no_adv,0,3509747.0,253.0,5,2,0,0
teamGvariableSlot_metrics_59,AGL_UI_no_adv,0,4437265.0,27868.0,5,2,0,0
teamGvariableSlot_metrics_6,AGL_UI_no_adv,1,7002536.0,116.0,9,2,1,0
teamGvariableSlot_metrics_60,AGL_UI_no_adv,0,4824301.0,237680.0,5,2,0,0
teamGvariableSlot_metrics_61,AGL_UI_no_adv,1,6205926.0,40444.0,10,2,1,0
teamGvariableSlot_metrics_62,AGL_UI_no_adv,0,6591050.0,397182.0,7,2,1,0
teamGvariableSlot_metrics_63,AGL_UI_no_adv,1,6653095.0,403138.0,8,2,1,0
teamGvariableSlot_metrics_64,AGL_UI_no_adv,1,11643013.0,0.0,8,2,1,0
teamGvariableSlot_metrics_65,AGL_UI_no_adv,0,2668466.0,7043.0,5,2,0,0
teamGvariableSlot_metrics_66,AGL_UI_no_adv,1,8098982.0,0.0,8,2,1,0
teamGvariableSlot_metrics_67,AGL_UI_no_adv,0,5803818.0,0.0,6,2,0,0
teamGvariableSlot_metrics_68,AGL_UI_no_adv,1,7404137.0,37204.0,8,2,1,0
teamGvariableSlot_metrics_69,AGL_UI_no_adv,0,7411085.0,113830.0,5,2,0,0
teamGvariableSlot_metrics_7,AGL_UI_no_adv,0,5346746.0,117856.0,6,2,0,0
teamGvariableSlot_metrics_70,AGL_UI_no_adv,0,8939169.0,557123.0,7,2,0,1
teamGvariableSlot_metrics_71,AGL_UI_no_adv,1,8376824.0,110149.0,8,2,1,0
teamGvariableSlot_metrics_72,AGL_UI_no_adv,1,5095119.0,133640.0,11,2,1,1
teamGvariableSlot_metrics_73,AGL_UI_no_adv,0,5165377.0,39108.0,8,2,1,0
teamGvariableSlot_metrics_74,AGL_UI_no_adv,1,10674193.0,72496.0,9,2,1,0
teamGvariableSlot_metrics_75,AGL_UI_no_adv,0,4392451.0,240869.0,8,2,0,1
teamGvariableSlot_metrics_76,AGL_UI_no_adv,0,6920384.0,534026.0,5,2,0,0
teamGvariableSlot_metrics_77,AGL_UI_no_adv,1,7313161.0,0.0,9,2,1,0
teamGvariableSlot_metrics_78,AGL_UI_no_adv,1,9984153.0,133.0,8,2,1,0
teamGvariableSlot_metrics_79,AGL_UI_no_adv,1,7358263.0,108221.0,8,2,1,0
teamGvariableSlot_metrics_8,AGL_UI_no_adv,1,10573204.0,102.0,8,2,1,0
teamGvariableSlot_metrics_80,AGL_UI_no_adv,0,5541919.0,210204.0,5,2,0,0
teamGvariableSlot_metrics_81,AGL_UI_no_adv,0,5209853.0,0.0,5,2,0,0
teamGvariableSlot_metrics_82,AGL_UI_no_adv,1,9247538.0,81.0,8,2,0,0
teamGvariableSlot_metrics_83,AGL_UI_no_adv,1,9448715.0,230533.0,8,2,1,0
teamGvariableSlot_metrics_84,AGL_UI_no_adv,0,7115437.0,124620.0,9,2,0,1
teamGvariableSlot_metrics_85,AGL_UI_no_adv,1,6180413.0,225249.0,10,2,1,1
teamGvariableSlot_metrics_86,AGL_UI_no_adv,0,3877546.0,0.0,6,2,0,0
teamGvariableSlot_metrics_87,AGL_UI_no_adv,0,8627632.0,39400.0,6,2,0,0
teamGvariableSlot_metrics_88,AGL_UI_no_adv,1,9664335.0,28811.0,9,2,0,0
teamGvariableSlot_metrics_89,AGL_UI_no_adv,0,2476357.0,84.0,6,2,0,0
teamGvariableSlot_metrics_9,AGL_UI_no_adv,0,7080818.0,113668.0,8,2,0,0
teamGvariableSlot_metrics_90,AGL_UI_no_adv,0,3948572.0,0.0,5,2,0,0
teamGvariableSlot_metrics_91,AGL_UI_no_adv,1,6531569.0,42269.0,9,2,1,1
teamGvariableSlot_metrics_92,AGL_UI_no_adv,0,5482051.0,0.0,6,2,0,0
teamGvariableSlot_metrics_93,AGL_UI_no_adv,0,9085622.0,623949.0,9,2,0,1
teamGvariableSlot_metrics_94,AGL_UI_no_adv,1,7253689.0,15754.0,8,2,1,0
teamGvariableSlot_metrics_95,AGL_UI_no_adv,0,5561586.0,134.0,5,2,0,0
teamGvariableSlot_metrics_96,AGL_UI_no_adv,0,6824031.0,578544.0,5,2,0,0
teamGvariableSlot_metrics_97,AGL_UI_no_adv,1,6977770.0,132616.0,7,2,1,0
teamGvariableSlot_metrics_98,AGL_UI_no_adv,0,11396720.0,354870.0,9,2,1,0
teamGvariableSlot_metrics_99,AGL_UI_no_adv,1,9413093.0,118448.0,10,2,0,1
teamGvariableSlotTypeAdvantage_metrics,AGL_UI_adv,1,9552255.0,32892.0,8,2,1,0
teamGvariableSlotTypeAdvantage_metrics_10,AGL_UI_adv,1,22992421.0,0.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_100,AGL_UI_adv,1,13754035.0,25.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_11,AGL_UI_adv,1,9211666.0,33472.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_12,AGL_UI_adv,1,18052230.0,170.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_13,AGL_UI_adv,1,15989412.0,19892.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_14,AGL_UI_adv,1,12692445.0,21999.0,10,2,0,1
teamGvariableSlotTypeAdvantage_metrics_15,AGL_UI_adv,1,20953333.0,56348.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_16,AGL_UI_adv,0,7496539.0,21416.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_17,AGL_UI_adv,0,9819672.0,331.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_18,AGL_UI_adv,0,2094744.0,0.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_19,AGL_UI_adv,1,18017846.0,236.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_2,AGL_UI_adv,1,13102967.0,10.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_20,AGL_UI_adv,1,16165074.0,37065.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_21,AGL_UI_adv,1,10018740.0,146.0,8,2,1,0
teamGvariableSlotTypeAdvantage_metrics_22,AGL_UI_adv,1,15655093.0,230.0,8,2,0,0
teamGvariableSlotTypeAdvantage_metrics_23,AGL_UI_adv,1,19070249.0,19838.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_24,AGL_UI_adv,1,17569964.0,56.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_25,AGL_UI_adv,1,13183903.0,46214.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_26,AGL_UI_adv,0,7317452.0,322.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_27,AGL_UI_adv,1,19032465.0,44323.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_28,AGL_UI_adv,1,10361466.0,164899.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_29,AGL_UI_adv,1,15962636.0,89.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_3,AGL_UI_adv,1,15743689.0,346.0,6,2,1,0
teamGvariableSlotTypeAdvantage_metrics_30,AGL_UI_adv,1,20412706.0,74.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_31,AGL_UI_adv,1,19412706.0,111.0,7,2,0,1
teamGvariableSlotTypeAdvantage_metrics_32,AGL_UI_adv,0,7312908.0,91103.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_33,AGL_UI_adv,1,19747703.0,208.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_34,AGL_UI_adv,1,21186677.0,17317.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_35,AGL_UI_adv,0,247282.0,0.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_36,AGL_UI_adv,0,3459093.0,0.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_37,AGL_UI_adv,1,9289006.0,16933.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_38,AGL_UI_adv,1,21304919.0,223.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_39,AGL_UI_adv,1,18818581.0,19560.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_4,AGL_UI_adv,1,11678018.0,98.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_40,AGL_UI_adv,1,13626511.0,151.0,8,2,1,0
teamGvariableSlotTypeAdvantage_metrics_41,AGL_UI_adv,1,16242764.0,0.0,8,2,0,0
teamGvariableSlotTypeAdvantage_metrics_42,AGL_UI_adv,1,10399946.0,47.0,8,2,1,0
teamGvariableSlotTypeAdvantage_metrics_43,AGL_UI_adv,1,16584209.0,65.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_44,AGL_UI_adv,1,19893061.0,262.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_45,AGL_UI_adv,1,16869318.0,277.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_46,AGL_UI_adv,1,17246558.0,139.0,8,2,0,0
teamGvariableSlotTypeAdvantage_metrics_47,AGL_UI_adv,1,15785551.0,184.0,9,2,1,0
teamGvariableSlotTypeAdvantage_metrics_48,AGL_UI_adv,1,20366961.0,38197.0,8,2,0,1
teamGvariableSlotTypeAdvantage_metrics_49,AGL_UI_adv,1,13844715.0,125.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_5,AGL_UI_adv,1,14390656.0,50148.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_50,AGL_UI_adv,0,14569013.0,170.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_51,AGL_UI_adv,0,14380498.0,126.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_52,AGL_UI_adv,1,24004509.0,219.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_53,AGL_UI_adv,1,20459076.0,95.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_54,AGL_UI_adv,1,17409981.0,18211.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_55,AGL_UI_adv,1,7346516.0,16191.0,9,2,1,0
teamGvariableSlotTypeAdvantage_metrics_56,AGL_UI_adv,1,19557671.0,367.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_57,AGL_UI_adv,1,13420814.0,127715.0,8,2,1,0
teamGvariableSlotTypeAdvantage_metrics_58,AGL_UI_adv,0,7899632.0,253.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_59,AGL_UI_adv,1,14653544.0,23514.0,8,2,1,0
teamGvariableSlotTypeAdvantage_metrics_6,AGL_UI_adv,1,15787573.0,116.0,8,2,1,0
teamGvariableSlotTypeAdvantage_metrics_60,AGL_UI_adv,0,7364605.0,23785.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_61,AGL_UI_adv,1,15805693.0,266.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_62,AGL_UI_adv,1,16880030.0,86380.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_63,AGL_UI_adv,1,10468830.0,87208.0,8,2,0,0
teamGvariableSlotTypeAdvantage_metrics_64,AGL_UI_adv,1,20579442.0,0.0,6,2,1,0
teamGvariableSlotTypeAdvantage_metrics_65,AGL_UI_adv,0,6028352.0,26.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_66,AGL_UI_adv,1,11729589.0,0.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_67,AGL_UI_adv,0,13063994.0,0.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_68,AGL_UI_adv,1,13774936.0,183.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_69,AGL_UI_adv,1,16678186.0,22022.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_7,AGL_UI_adv,0,12084183.0,23648.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_70,AGL_UI_adv,1,20126634.0,139.0,7,2,0,1
teamGvariableSlotTypeAdvantage_metrics_71,AGL_UI_adv,1,15581120.0,19743.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_72,AGL_UI_adv,1,11201712.0,51.0,9,2,1,0
teamGvariableSlotTypeAdvantage_metrics_73,AGL_UI_adv,1,13576818.0,183156.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_74,AGL_UI_adv,0,13835195.0,21247.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_75,AGL_UI_adv,0,10537924.0,208.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_76,AGL_UI_adv,1,12440692.0,174.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_77,AGL_UI_adv,1,10635038.0,0.0,9,2,1,0
teamGvariableSlotTypeAdvantage_metrics_78,AGL_UI_adv,1,15911604.0,133.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_79,AGL_UI_adv,1,13513389.0,72.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_8,AGL_UI_adv,1,16214830.0,102.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_80,AGL_UI_adv,1,18006648.0,55442.0,8,2,1,0
teamGvariableSlotTypeAdvantage_metrics_81,AGL_UI_adv,0,11735673.0,0.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_82,AGL_UI_adv,1,17525303.0,81.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_83,AGL_UI_adv,1,15885743.0,22222.0,7,2,0,0
teamGvariableSlotTypeAdvantage_metrics_84,AGL_UI_adv,1,11658594.0,23580.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_85,AGL_UI_adv,1,12613780.0,20302.0,9,2,0,1
teamGvariableSlotTypeAdvantage_metrics_86,AGL_UI_adv,0,8726812.0,0.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_87,AGL_UI_adv,1,19420764.0,56.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_88,AGL_UI_adv,1,14437014.0,0.0,8,2,0,0
teamGvariableSlotTypeAdvantage_metrics_89,AGL_UI_adv,0,5577251.0,84.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_9,AGL_UI_adv,1,15931845.0,21574.0,8,2,0,0
teamGvariableSlotTypeAdvantage_metrics_90,AGL_UI_adv,0,8887529.0,0.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_91,AGL_UI_adv,1,16096410.0,80.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_92,AGL_UI_adv,0,12361620.0,0.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_93,AGL_UI_adv,0,8714870.0,202.0,6,2,0,0
teamGvariableSlotTypeAdvantage_metrics_94,AGL_UI_adv,1,16342571.0,152.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_95,AGL_UI_adv,0,12551371.0,134.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_96,AGL_UI_adv,1,19956592.0,192421.0,7,2,1,0
teamGvariableSlotTypeAdvantage_metrics_97,AGL_UI_adv,1,15087284.0,104.0,6,2,1,0
teamGvariableSlotTypeAdvantage_metrics_98,AGL_UI_adv,0,11912575.0,155.0,5,2,0,0
teamGvariableSlotTypeAdvantage_metrics_99,AGL_UI_adv,1,16593760.0,22189.0,7,2,0,0
teamVvariableSlot_metrics,INT_Vegeta_no_adv,1,2250028.0,323419.0,10,2,0,1
teamVvariableSlot_metrics_10,INT_Vegeta_no_adv,0,5097540.0,742451.0,9,2,0,1
teamVvariableSlot_metrics_100,INT_Vegeta_no_adv,1,5948156.0,421279.0,10,2,1,1
teamVvariableSlot_metrics_11,INT_Vegeta_no_adv,0,3424585.0,324702.0,7,2,0,0
teamVvariableSlot_metrics_12,INT_Vegeta_no_adv,0,3990559.0,563.0,6,2,0,0
teamVvariableSlot_metrics_13,INT_Vegeta_no_adv,1,4501462.0,3767.0,10,2,0,1
teamVvariableSlot_metrics_14,INT_Vegeta_no_adv,0,3206987.0,119251.0,5,2,0,0
teamVvariableSlot_metrics_15,INT_Vegeta_no_adv,1,4430199.0,114438.0,8,2,1,0
teamVvariableSlot_metrics_16,INT_Vegeta_no_adv,1,7225438.0,1129.0,9,2,0,1
teamVvariableSlot_metrics_17,INT_Vegeta_no_adv,0,5274073.0,207455.0,8,2,1,0
teamVvariableSlot_metrics_18,INT_Vegeta_no_adv,1,5598973.0,340261.0,10,2,0,1
teamVvariableSlot_metrics_19,INT_Vegeta_no_adv,1,7025230.0,50440.0,10,2,1,1
teamVvariableSlot_metrics_2,INT_Vegeta_no_adv,1,4184447.0,61521.0,8,2,1,0
teamVvariableSlot_metrics_20,INT_Vegeta_no_adv,1,4874703.0,548.0,8,2,1,0
teamVvariableSlot_metrics_21,INT_Vegeta_no_adv,0,1524145.0,182.0,5,2,0,0
teamVvariableSlot_metrics_22,INT_Vegeta_no_adv,0,1762533.0,144473.0,6,2,0,0
teamVvariableSlot_metrics_23,INT_Vegeta_no_adv,1,9098279.0,326886.0,8,2,0,1
teamVvariableSlot_metrics_24,INT_Vegeta_no_adv,0,3960056.0,230499.0,6,2,0,0
teamVvariableSlot_metrics_25,INT_Vegeta_no_adv,1,7898945.0,143115.0,8,2,0,1
teamVvariableSlot_metrics_26,INT_Vegeta_no_adv,1,7881445.0,28883.0,8,2,1,0
teamVvariableSlot_metrics_27,INT_Vegeta_no_adv,1,7523147.0,30464.0,9,2,1,1
teamVvariableSlot_metrics_28,INT_Vegeta_no_adv,1,4372883.0,15156.0,8,2,1,0
teamVvariableSlot_metrics_29,INT_Vegeta_no_adv,0,6974522.0,321.0,9,2,1,0
teamVvariableSlot_metrics_3,INT_Vegeta_no_adv,0,1424654.0,65877.0,6,2,0,0
teamVvariableSlot_metrics_30,INT_Vegeta_no_adv,1,5332717.0,65256.0,7,2,0,0
teamVvariableSlot_metrics_31,INT_Vegeta_no_adv,0,3707403.0,62752.0,6,2,0,0
teamVvariableSlot_metrics_32,INT_Vegeta_no_adv,0,7184974.0,344423.0,8,2,0,1
teamVvariableSlot_metrics_33,INT_Vegeta_no_adv,0,5007216.0,407332.0,8,2,0,1
teamVvariableSlot_metrics_34,INT_Vegeta_no_adv,0,4733724.0,656.0,6,2,0,0
teamVvariableSlot_metrics_35,INT_Vegeta_no_adv,0,103903.0,0.0,5,2,0,0
teamVvariableSlot_metrics_36,INT_Vegeta_no_adv,1,3216543.0,369005.0,9,2,1,1
teamVvariableSlot_metrics_37,INT_Vegeta_no_adv,0,3007440.0,382263.0,8,2,1,0
teamVvariableSlot_metrics_38,INT_Vegeta_no_adv,1,4788655.0,190648.0,9,2,1,0
teamVvariableSlot_metrics_39,INT_Vegeta_no_adv,1,11052837.0,338411.0,10,2,1,1
teamVvariableSlot_metrics_4,INT_Vegeta_no_adv,1,6369435.0,331158.0,9,2,0,1
teamVvariableSlot_metrics_40,INT_Vegeta_no_adv,0,3352630.0,123.0,5,2,0,0
teamVvariableSlot_metrics_41,INT_Vegeta_no_adv,0,2728661.0,337037.0,6,2,0,0
teamVvariableSlot_metrics_42,INT_Vegeta_no_adv,1,4380511.0,89796.0,9,2,1,0
teamVvariableSlot_metrics_43,INT_Vegeta_no_adv,0,6978235.0,34210.0,6,2,0,0
teamVvariableSlot_metrics_44,INT_Vegeta_no_adv,1,4909800.0,51796.0,9,2,1,0
teamVvariableSlot_metrics_45,INT_Vegeta_no_adv,1,5998282.0,341190.0,10,2,0,1
teamVvariableSlot_metrics_46,INT_Vegeta_no_adv,1,8562240.0,36594.0,10,2,1,1
teamVvariableSlot_metrics_47,INT_Vegeta_no_adv,0,6631021.0,358309.0,6,2,0,0
teamVvariableSlot_metrics_48,INT_Vegeta_no_adv,0,12762695.0,700968.0,9,2,1,1
teamVvariableSlot_metrics_49,INT_Vegeta_no_adv,0,2334548.0,73166.0,6,2,1,0
teamVvariableSlot_metrics_5,INT_Vegeta_no_adv,0,4079196.0,52663.0,5,2,0,0
teamVvariableSlot_metrics_50,INT_Vegeta_no_adv,0,6445859.0,328.0,7,2,1,0
teamVvariableSlot_metrics_51,INT_Vegeta_no_adv,1,8230662.0,1689.0,8,2,1,0
teamVvariableSlot_metrics_52,INT_Vegeta_no_adv,1,6141688.0,381271.0,11,2,1,1
teamVvariableSlot_metrics_53,INT_Vegeta_no_adv,1,5832480.0,18016.0,7,2,0,1
teamVvariableSlot_metrics_54,INT_Vegeta_no_adv,0,5653849.0,451.0,6,2,0,0
teamVvariableSlot_metrics_55,INT_Vegeta_no_adv,0,1080159.0,53717.0,5,2,0,0
teamVvariableSlot_metrics_56,INT_Vegeta_no_adv,1,9340801.0,462005.0,9,2,1,1
teamVvariableSlot_metrics_57,INT_Vegeta_no_adv,1,7703034.0,524928.0,10,2,1,1
teamVvariableSlot_metrics_58,INT_Vegeta_no_adv,1,7632386.0,366468.0,9,2,0,1
teamVvariableSlot_metrics_59,INT_Vegeta_no_adv,0,3719690.0,349274.0,6,2,0,0
teamVvariableSlot_metrics_6,INT_Vegeta_no_adv,0,7455213.0,569968.0,9,2,1,1
teamVvariableSlot_metrics_60,INT_Vegeta_no_adv,1,4089627.0,31723.0,8,2,1,0
teamVvariableSlot_metrics_61,INT_Vegeta_no_adv,0,4615892.0,491056.0,8,2,0,1
teamVvariableSlot_metrics_62,INT_Vegeta_no_adv,1,5142735.0,294.0,9,2,1,0
teamVvariableSlot_metrics_63,INT_Vegeta_no_adv,1,4973119.0,522646.0,9,2,0,1
teamVvariableSlot_metrics_64,INT_Vegeta_no_adv,0,2594843.0,1811.0,6,2,0,0
teamVvariableSlot_metrics_65,INT_Vegeta_no_adv,0,1543344.0,304.0,5,2,0,0
teamVvariableSlot_metrics_66,INT_Vegeta_no_adv,1,6858199.0,26924.0,8,2,0,1
teamVvariableSlot_metrics_67,INT_Vegeta_no_adv,0,4242252.0,53561.0,6,2,0,0
teamVvariableSlot_metrics_68,INT_Vegeta_no_adv,0,5915682.0,369830.0,7,2,0,1
teamVvariableSlot_metrics_69,INT_Vegeta_no_adv,1,5298697.0,23764.0,10,2,0,1
teamVvariableSlot_metrics_7,INT_Vegeta_no_adv,0,4105346.0,325738.0,5,2,0,0
teamVvariableSlot_metrics_70,INT_Vegeta_no_adv,0,4692797.0,765658.0,9,2,1,1
teamVvariableSlot_metrics_71,INT_Vegeta_no_adv,1,5566565.0,57905.0,9,2,1,0
teamVvariableSlot_metrics_72,INT_Vegeta_no_adv,0,2523113.0,25722.0,5,2,0,0
teamVvariableSlot_metrics_73,INT_Vegeta_no_adv,0,3038949.0,757.0,6,2,0,0
teamVvariableSlot_metrics_74,INT_Vegeta_no_adv,1,10018886.0,790.0,8,2,1,0
teamVvariableSlot_metrics_75,INT_Vegeta_no_adv,0,1950713.0,43115.0,10,2,1,1
teamVvariableSlot_metrics_76,INT_Vegeta_no_adv,0,2616463.0,471407.0,5,2,0,0
teamVvariableSlot_metrics_77,INT_Vegeta_no_adv,0,4075452.0,461930.0,7,2,1,0
teamVvariableSlot_metrics_78,INT_Vegeta_no_adv,0,6035851.0,433263.0,8,2,1,0
teamVvariableSlot_metrics_79,INT_Vegeta_no_adv,1,4885453.0,59444.0,9,2,1,0
teamVvariableSlot_metrics_8,INT_Vegeta_no_adv,1,8277462.0,914.0,9,2,1,1
teamVvariableSlot_metrics_80,INT_Vegeta_no_adv,0,2344244.0,673143.0,9,2,1,1
teamVvariableSlot_metrics_81,INT_Vegeta_no_adv,1,4516405.0,7850.0,8,2,1,0
teamVvariableSlot_metrics_82,INT_Vegeta_no_adv,1,8385495.0,2168.0,9,2,1,0
teamVvariableSlot_metrics_83,INT_Vegeta_no_adv,1,4573878.0,4356.0,9,2,1,0
teamVvariableSlot_metrics_84,INT_Vegeta_no_adv,1,8240641.0,38842.0,9,2,1,0
teamVvariableSlot_metrics_85,INT_Vegeta_no_adv,1,8958437.0,66917.0,9,2,0,1
teamVvariableSlot_metrics_86,INT_Vegeta_no_adv,1,8595501.0,31950.0,9,2,1,0
teamVvariableSlot_metrics_87,INT_Vegeta_no_adv,1,3283674.0,52162.0,9,2,1,0
teamVvariableSlot_metrics_88,INT_Vegeta_no_adv,1,4643810.0,29405.0,9,2,0,0
teamVvariableSlot_metrics_89,INT_Vegeta_no_adv,0,4014220.0,102043.0,8,2,1,0
teamVvariableSlot_metrics_9,INT_Vegeta_no_adv,1,6955963.0,23476.0,9,2,1,0
teamVvariableSlot_metrics_90,INT_Vegeta_no_adv,0,2250084.0,32824.0,5,2,0,0
teamVvariableSlot_metrics_91,INT_Vegeta_no_adv,0,3001409.0,45399.0,6,2,0,0
teamVvariableSlot_metrics_92,INT_Vegeta_no_adv,1,6496863.0,100272.0,9,2,1,0
teamVvariableSlot_metrics_93,INT_Vegeta_no_adv,1,5180172.0,2129.0,10,2,1,0
teamVvariableSlot_metrics_94,INT_Vegeta_no_adv,1,5748130.0,4272.0,10,2,1,1
teamVvariableSlot_metrics_95,INT_Vegeta_no_adv,0,4641805.0,21967.0,7,2,0,0
teamVvariableSlot_metrics_96,INT_Vegeta_no_adv,0,4715118.0,385435.0,7,2,1,0
teamVvariableSlot_metrics_97,INT_Vegeta_no_adv,1,5607878.0,427854.0,10,2,1,1
teamVvariableSlot_metrics_98,INT_Vegeta_no_adv,1,3802406.0,97854.0,9,2,1,0
